State,City,Lat,Lon
NJ,Ridgewood,40.9792645,-74.11653129999999
NJ,Ringwood,41.1134289,-74.2454254
NJ,River edge,40.92870980000001,-74.0398622
NJ,Rockaway,40.9012101,-74.51432319999999
NJ,Roseland,40.8206555,-74.2937594
NJ,Roselle,40.6527292,-74.2592769
NJ,Roselle park,40.6645469,-74.2643133
NJ,Rumson,40.372054,-73.99902689999999
NJ,Runnemede,39.8523358,-75.0679497
NJ,Rutherford,40.826489,-74.10680909999999
NJ,Sayreville,40.45940210000001,-74.360846
NJ,Secaucus,40.7895453,-74.05652979999999
NJ,Somerdale,39.8440027,-75.0226691
NJ,Somers point,39.3160641,-74.60530469999999
NJ,Somerville,40.5742696,-74.60987999999999
NJ,South amboy,40.4778838,-74.290702
NJ,South plainfield,40.5792701,-74.4115401
NJ,South river,40.446495,-74.38598309999999
NJ,Spotswood,40.391774,-74.3984834
NJ,Stratford,39.82678070000001,-75.01544609999999
NJ,Summit,40.7146376,-74.3646122
NJ,Tenafly,40.9253766,-73.9629154
NJ,Tinton falls,40.3042773,-74.1004185
NJ,Totowa,40.9050988,-74.20986789999999
NJ,Trenton,40.2205824,-74.759717
NJ,Union beach,40.4464962,-74.17819879999999
NJ,Union city,40.7795455,-74.02375119999999
NJ,Upper saddle river,41.0584299,-74.0984756
NJ,Ventnor city,39.3403942,-74.4773735
NJ,Vineland,39.4863773,-75.02596369999999
NJ,Waldwick,41.0106528,-74.1179203
NJ,Wallington,40.8531553,-74.11375370000002
NJ,Wanaque,41.0381525,-74.2940378
NJ,Washington,40.7584326,-74.9793378
NJ,Watchung,40.63788,-74.4509863
NJ,Westfield,40.6589912,-74.3473717
NJ,West long branch,40.2903891,-74.0176381
NJ,West new york,40.7878788,-74.0143064
NJ,Westwood,40.9912087,-74.0326395
NJ,Wharton,40.8931546,-74.5818254
NJ,Wildwood,38.9917797,-74.8148894
NJ,Woodbury,39.83816909999999,-75.1526774
NJ,Wood-ridge,40.8456555,-74.0879195
NM,Alamogordo,32.8995325,-105.960265
NM,Albuquerque,35.0843859,-106.650422
NM,Anthony,32.0039897,-106.6058257
NM,Artesia,32.8423345,-104.4032962
NM,Aztec,36.8222261,-107.9928455
NM,Belen,34.6627652,-106.7761546
NM,Bernalillo,35.30004,-106.5511369
NM,Bloomfield,36.7111165,-107.9845116
NM,Carlsbad,32.4206736,-104.2288375
NM,Clovis,34.4047987,-103.2052272
NM,Corrales,35.2378197,-106.6066926
NM,Deming,32.2686981,-107.7586404
NM,Farmington,36.72805830000001,-108.2186856
NM,Gallup,35.5280783,-108.7425843
NM,Grants,35.14726,-107.8514466
NM,Hobbs,32.7026116,-103.1360403
NM,Las cruces,32.3199396,-106.7636538
NM,Las vegas,35.5942137,-105.2227978
NM,Los lunas,34.806166,-106.7333599
NM,Los ranchos de albuquerque,35.1619885,-106.6428038
NM,Lovington,32.9440077,-103.3485543
NM,Portales,34.1861922,-103.3343978
NM,Raton,36.9033581,-104.4391532
NM,Rio rancho,35.2327544,-106.6630437
NM,Roswell,33.3942655,-104.5230242
NM,Ruidoso,33.3672525,-105.6588485
NM,Santa fe,35.6869752,-105.937799
NM,Silver city,32.770075,-108.280326
NM,Socorro,34.0583995,-106.8914159
NM,Sunland park,31.796496,-106.5799891
NM,Taos,36.4072485,-105.5730665
NM,Truth or consequences,33.1284047,-107.2528069
NY,Albany,42.6525793,-73.7562317
NY,Albion,43.2464477,-78.1936319
NY,Amityville,40.6789893,-73.4170673
NY,Amsterdam,42.9377453,-74.190356
NY,Auburn,42.9317335,-76.5660529
NY,Babylon,40.6432284,-73.3472901
NY,Baldwinsville,43.15867859999999,-76.33270949999999
NY,Ballston spa,43.0009086,-73.8490111
NY,Batavia,42.9981156,-78.1875167
NY,Bath,42.3370164,-77.31775770000002
NY,Bayville,40.9106541,-73.56206890000001
NY,Beacon,41.5048158,-73.9695832
NY,Binghamton,42.09868669999999,-75.91797380000001
NY,Briarcliff manor,41.1402322,-73.840231
NY,Brockport,43.2136713,-77.9391797
NY,Bronxville,40.93815439999999,-73.8320784
NY,Buffalo,42.88644679999999,-78.8783689
NY,Canandaigua,42.887535,-77.2816984
NY,Canton,44.5956163,-75.1690942
NY,Cedarhurst,40.6228819,-73.7242983
NY,Cohoes,42.7742446,-73.70011869999999
NY,Colonie,42.7236699,-73.77132
NY,Corning,42.1428521,-77.05469029999999
NY,Cortland,42.6011813,-76.1804843
NY,Croton-on-hudson,41.2084278,-73.8912481
NY,Depew,42.9039476,-78.6922515
NY,Dobbs ferry,41.0145418,-73.87263500000002
NY,Dunkirk,42.4795019,-79.3339324
NY,East aurora,42.7678376,-78.6133589
NY,East rochester,43.10867409999999,-77.4874959
NY,East rockaway,40.6420477,-73.6695747
NY,Elmira,42.0897965,-76.8077338
NY,Elmsford,41.0550969,-73.8201337
NY,Endicott,42.098408,-76.04936839999999
NY,Fairport,43.0986742,-77.44193779999999
NY,Farmingdale,40.7325997,-73.4454009
NY,Floral park,40.7237133,-73.7048532
NY,Fredonia,42.4400576,-79.3317105
NY,Freeport,40.6576022,-73.58318349999999
NY,Fulton,43.3228462,-76.4171585
NY,Garden city,40.7267682,-73.6342954
NY,Geneseo,42.795896,-77.816947
NY,Geneva,42.8679836,-76.985557
NY,Glen cove,40.8623217,-73.6337389
NY,Glens falls,43.3095164,-73.6440058
NY,Gloversville,43.0528506,-74.3437467
NY,Goshen,41.4020382,-74.3243191
NY,Great neck,40.8006567,-73.7284647
NY,Great neck plaza,40.7867681,-73.7265202
NY,Hamburg,42.7158927,-78.8294768
NY,Harrison,40.9700171,-73.7176337
NY,Hastings-on-hudson,40.994542,-73.8787461
NY,Haverstraw,41.1975947,-73.96458369999999
NY,Hempstead,40.7062128,-73.6187397
NY,Herkimer,43.0256259,-74.9859889
NY,Hilton,43.2881161,-77.79334229999999
NY,Hornell,42.3278477,-77.6611025
NY,Horseheads,42.167019,-76.8205119
NY,Hudson,42.2528649,-73.790959
NY,Hudson falls,43.3006281,-73.5859487
NY,Ilion,43.0150703,-75.0354347
NY,Irvington,41.0391,-73.86699999999999
NY,Ithaca,42.4439614,-76.5018807
NY,Jamestown,42.0970023,-79.23532589999999
NY,Johnson city,42.1156308,-75.95880919999999
NY,Johnstown,43.0067399,-74.3676356
NY,Kenmore,42.9658907,-78.870036
NY,Kings point,40.8198231,-73.7351316
NY,Kingston,41.9270367,-73.9973608
NY,Lackawanna,42.8256141,-78.8233664
NY,Lake grove,40.8528761,-73.1151102
NY,Lancaster,42.8982361,-78.6341996
NY,Larchmont,40.9278769,-73.75179829999999
NY,Lawrence,40.6156599,-73.72957629999999
NY,Lindenhurst,40.68676670000001,-73.3734547
NY,Lockport,43.1706128,-78.6903098
NY,Long beach,40.5884373,-73.65790799999999
NY,Lynbrook,40.6548253,-73.67179689999999
NY,Malone,44.8486596,-74.29489830000001
NY,Malverne,40.6789916,-73.6740191
NY,Mamaroneck,40.94870969999999,-73.7326309
NY,Manorhaven,40.8431559,-73.71485299999999
NY,Massapequa park,40.6804893,-73.4553119
NY,Massena,44.9281049,-74.891865
NY,Mastic beach,40.7667655,-72.85204759999999
NY,Mechanicville,42.9028547,-73.68734049999999
NY,Medina,43.2200583,-78.3869685
NY,Middletown,41.4459271,-74.42293409999999
NY,Mineola,40.7492678,-73.64068449999999
NY,Monroe,41.3306493,-74.1868135
NY,Monticello,41.6556465,-74.68932819999999
NY,Mount kisco,41.2042616,-73.72707609999999
NY,Mount vernon,40.9125992,-73.8370786
NY,Newark,43.0467301,-77.0952516
NY,Newburgh,41.5034271,-74.0104178
NY,New hempstead,41.1511759,-74.0505752
NY,New hyde park,40.7351018,-73.6879082
NY,New paltz,41.7475933,-74.0868095
NY,New rochelle,40.9114882,-73.7823549
NY,New square,41.139466,-74.02854339999999
NY,New york,40.7127753,-74.0059728
NY,Niagara falls,43.0962143,-79.0377388
NY,North hills,40.7809343,-73.6765187
NY,Northport,40.9009313,-73.3431727
NY,North tonawanda,43.038668,-78.8642033
NY,Norwich,42.531184,-75.5235149
NY,Nyack,41.0906519,-73.9179146
NY,Ogdensburg,44.6942291,-75.48633640000001
NY,Olean,42.083639,-78.42992699999999
NY,Oneida,43.0925684,-75.65129309999999
NY,Oneonta,42.4528571,-75.0637746
NY,Ossining,41.1628731,-73.8615246
NY,Oswego,43.4553461,-76.5104973
NY,Patchogue,40.7659783,-73.01934299999999
NY,Peekskill,41.2900939,-73.9204158
NY,Pelham,40.9098215,-73.8079111
NY,Pelham manor,40.8953773,-73.8070778
NY,Plattsburgh,44.6994873,-73.4529124
NY,Pleasantville,41.1333371,-73.7924152
NY,Port chester,41.0017643,-73.66568339999999
NY,Port jefferson,40.9464875,-73.0692732
NY,Port jervis,41.3750937,-74.692663
NY,Potsdam,44.6697805,-74.9813084
NY,Poughkeepsie,41.7003713,-73.9209701
NY,Rensselaer,42.6425794,-73.742898
NY,Rochester,43.15657789999999,-77.6088465
NY,Rockville centre,40.65871380000001,-73.6412406
NY,Rome,43.2128473,-75.4557303
NY,Rye,40.9806535,-73.68373989999999
NY,Rye brook,41.0192641,-73.68346210000001
NY,Salamanca,42.1578412,-78.71503109999999
NY,Saranac lake,44.329496,-74.1312662
NY,Saratoga springs,43.0831301,-73.7845651
NY,Scarsdale,41.0050977,-73.7845768
NY,Schenectady,42.8142432,-73.9395687
NY,Scotia,42.8264652,-73.9642915
NY,Sea cliff,40.8489887,-73.64485049999999
NY,Sleepy hollow,41.085652,-73.85846839999999
NY,Solvay,43.0581222,-76.2074263
NY,Spring valley,41.1131514,-74.0437521
NY,Suffern,41.1148179,-74.1495889
NY,Syracuse,43.0481221,-76.14742439999999
NY,Tarrytown,41.0762077,-73.85874609999999
NY,Tonawanda,42.989131,-78.8722341
NY,Troy,42.7284117,-73.69178509999999
NY,Tuckahoe,40.9503764,-73.827356
NY,Utica,43.100903,-75.232664
NY,Valley stream,40.6642699,-73.70846449999999
NY,Walden,41.5612048,-74.18848059999999
NY,Wappingers falls,41.5964825,-73.91096999999999
NY,Warwick,41.2638494,-74.3822058
NY,Washingtonville,41.4278716,-74.1659798
NY,Waterloo,42.9047884,-76.8627367
NY,Watertown,43.9747838,-75.91075649999999
NY,Watervliet,42.7300783,-73.7012299
NY,Webster,43.2122851,-77.4299939
NY,Wesley hills,41.1592618,-74.0698645
NY,Westbury,40.7556561,-73.5876273
NY,West haverstraw,41.2095389,-73.9854177
NY,White plains,41.03398620000001,-73.7629097
NY,Williamsville,42.963947,-78.73780909999999
NY,Williston park,40.75649,-73.6448513
NY,Yonkers,40.9312099,-73.89874689999999
NC,Aberdeen,35.131547,-79.42947889999999
NC,Albemarle,35.3501426,-80.2000578
NC,Angier,35.5071044,-78.7391813
NC,Apex,35.732652,-78.85028559999999
NC,Archdale,35.914581,-79.9719831
NC,Asheboro,35.7079146,-79.8136446
NC,Asheville,35.5950581,-82.5514869
NC,Ayden,35.4726626,-77.4155203
NC,Belmont,35.2429175,-81.037297
NC,Bessemer city,35.2848579,-81.28397
NC,Black mountain,35.6178951,-82.3212302
NC,Boiling spring lakes,34.0304501,-78.0672141
NC,Boone,36.216795,-81.6745517
NC,Brevard,35.2334472,-82.7342919
NC,Burlington,36.0956918,-79.43779909999999
NC,Butner,36.1320892,-78.7566714
NC,Carolina beach,34.0351726,-77.8935966
NC,Carrboro,35.9101438,-79.0752895
NC,Cary,35.79154,-78.7811169
NC,Chapel hill,35.9131996,-79.0558445
NC,Charlotte,35.2270869,-80.8431267
NC,Cherryville,35.3787442,-81.37897389999999
NC,Clayton,35.650711,-78.4563914
NC,Clinton,34.9979453,-78.32333249999999
NC,Concord,35.4087517,-80.579511
NC,Conover,35.7065217,-81.2186933
NC,Cornelius,35.4868032,-80.86007359999999
NC,Davidson,35.4993031,-80.8486846
NC,Dunn,35.3062743,-78.6089028
NC,Durham,35.9940329,-78.898619
NC,Eden,36.4884715,-79.7667026
NC,Elizabeth city,36.2946008,-76.2510461
NC,Fayetteville,35.0526641,-78.87835849999999
NC,Fletcher,35.4306712,-82.5012316
NC,Forest city,35.3340108,-81.8651028
NC,Garner,35.7112642,-78.61417089999999
NC,Gastonia,35.262082,-81.18730049999999
NC,Gibsonville,36.105691,-79.5422461
NC,Goldsboro,35.3848841,-77.9927651
NC,Graham,36.0690258,-79.4005756
NC,Greensboro,36.0726354,-79.7919754
NC,Greenville,35.612661,-77.3663538
NC,Hamlet,34.8848775,-79.6942222
NC,Harrisburg,35.3237528,-80.6559017
NC,Havelock,34.8790492,-76.9013301
NC,Henderson,36.3295905,-78.3991638
NC,Hendersonville,35.3187279,-82.4609528
NC,Hickory,35.7344538,-81.3444573
NC,High point,35.9556923,-80.0053176
NC,Hillsborough,36.0754183,-79.0997347
NC,Holly springs,35.6512655,-78.8336218
NC,Hope mills,34.9704419,-78.9453056
NC,Huntersville,35.410694,-80.84285040000002
NC,Indian trail,35.0768141,-80.6692352
NC,Jacksonville,34.7540524,-77.4302414
NC,Kannapolis,35.4873613,-80.6217341
NC,Kernersville,36.1198588,-80.07365329999999
NC,Kill devil hills,36.0307226,-75.6760101
NC,King,36.2806939,-80.3592197
NC,Kings mountain,35.2451342,-81.34119419999999
NC,Kinston,35.2626635,-77.5816353
NC,Knightdale,35.7876515,-78.4805563
NC,Laurinburg,34.7740494,-79.46282479999999
NC,Leland,34.2562805,-78.0447143
NC,Lenoir,35.9140196,-81.5389849
NC,Lewisville,36.0970819,-80.4192216
NC,Lexington,35.8240265,-80.2533838
NC,Lincolnton,35.473745,-81.2545251
NC,Lumberton,34.6182199,-79.0086424
NC,Marion,35.6840131,-82.00927449999999
NC,Matthews,35.1168131,-80.72368039999999
NC,Mebane,36.0959715,-79.2669619
NC,Mint hill,35.1735404,-80.6570304
NC,Mocksville,35.8940263,-80.5614494
NC,Monroe,34.9854275,-80.5495112
NC,Mooresville,35.5859146,-80.8081413
NC,Morehead city,34.7229391,-76.7260436
NC,Morganton,35.7454071,-81.6848188
NC,Morrisville,35.823483,-78.8255621
NC,Mount airy,36.4993007,-80.6072858
NC,Mount holly,35.2981943,-81.01590809999999
NC,Nashville,35.974598,-77.9655406
NC,New bern,35.108493,-77.04411429999999
NC,Newton,35.6698552,-81.22147079999999
NC,Oak island,33.9165623,-78.16110599999999
NC,Oak ridge,36.1734694,-79.98892769999999
NC,Oxford,36.3107004,-78.5908345
NC,Pinehurst,35.1954345,-79.4694767
NC,Pineville,35.0832014,-80.89229569999999
NC,Raleigh,35.7795897,-78.6381787
NC,Reidsville,36.3548586,-79.6644747
NC,Roanoke rapids,36.4615395,-77.6541464
NC,Rockingham,34.9393201,-79.7739457
NC,Rocky mount,35.9382103,-77.7905339
NC,Rolesville,35.9232073,-78.45749959999999
NC,Roxboro,36.3937519,-78.982788
NC,St. james,33.9478065,-78.1165309
NC,Salisbury,35.6709727,-80.4742261
NC,Sanford,35.4798757,-79.1802994
NC,Sawmills,35.8186145,-81.4800429
NC,Selma,35.53654849999999,-78.2844435
NC,Shelby,35.2923513,-81.5356463
NC,Siler city,35.7234734,-79.4622431
NC,Smithfield,35.5084935,-78.3394455
NC,Southern pines,35.1740471,-79.3922539
NC,Spring lake,35.1679395,-78.97280560000002
NC,Stallings,35.0907026,-80.6861799
NC,Statesville,35.7826363,-80.8872959
NC,Stokesdale,36.2370802,-79.979483
NC,Summerfield,36.2087468,-79.9047583
NC,Tarboro,35.8968236,-77.5358049
NC,Thomasville,35.8826369,-80.0819879
NC,Trinity,35.894581,-79.9908729
NC,Unionville,35.0873694,-80.5089552
NC,Wadesboro,34.9682097,-80.0767266
NC,Wake forest,35.9798734,-78.50972279999999
NC,Walkertown,36.1754148,-80.1531009
NC,Washington,35.54655169999999,-77.0521742
NC,Waxhaw,34.9245935,-80.7434019
NC,Waynesville,35.4887145,-82.98874769999999
NC,Weddington,35.0223708,-80.7609035
NC,Wendell,35.780987,-78.3697213
NC,Wesley chapel,35.0070935,-80.6745131
NC,Whiteville,34.3387802,-78.7030721
NC,Williamston,35.8546039,-77.0555114
NC,Wilmington,34.2257255,-77.9447102
NC,Wilson,35.7212689,-77.9155395
NC,Winston-salem,36.09985959999999,-80.244216
NC,Winterville,35.529051,-77.40107619999999
NC,Woodfin,35.633444,-82.5820725
NC,Zebulon,35.8243208,-78.3147199
ND,Bismarck,46.8083268,-100.7837392
ND,Devils lake,48.112779,-98.86512019999999
ND,Dickinson,46.8791756,-102.7896242
ND,Fargo,46.8771863,-96.7898034
ND,Grand forks,47.9252568,-97.0328547
ND,Jamestown,46.9105438,-98.7084357
ND,Mandan,46.8266603,-100.8895761
ND,Minot,48.2329668,-101.2922906
ND,Valley city,46.9233129,-98.0031547
ND,Wahpeton,46.2652367,-96.60590719999999
ND,Watford city,47.8022412,-103.2832467
ND,West fargo,46.8769487,-96.89990569999999
ND,Williston,48.1469683,-103.6179745
OH,Ada,40.7694969,-83.8227148
OH,Akron,41.0814447,-81.51900529999999
OH,Alliance,40.9153362,-81.10593089999999
OH,Amherst,41.3978217,-82.2223774
OH,Ashland,40.8686675,-82.3182178
OH,Ashtabula,41.8650534,-80.7898089
OH,Athens,39.3292396,-82.1012554
OH,Aurora,41.3175549,-81.3453858
OH,Avon lake,41.5053178,-82.02820009999999
OH,Barberton,41.012833,-81.6051221
OH,Bay village,41.4847662,-81.92208450000001
OH,Beachwood,41.4644979,-81.5087322
OH,Beavercreek,39.7092262,-84.06326849999999
OH,Bedford,41.3931096,-81.5365094
OH,Bedford heights,41.4057717,-81.4981174
OH,Bellbrook,39.6356154,-84.0707681
OH,Bellefontaine,40.3611643,-83.7596557
OH,Bellevue,41.2736647,-82.8415763
OH,Belpre,39.27396390000001,-81.5729029
OH,Berea,41.3661614,-81.8543026
OH,Bowling green,41.3747744,-83.6513229
OH,Brecksville,41.31977630000001,-81.62679039999999
OH,Broadview heights,41.3139426,-81.6851271
OH,Brookville,39.8367207,-84.4113366
OH,Brunswick,41.2381096,-81.8418006
OH,Bryan,41.4747732,-84.5524508
OH,Bucyrus,40.8083909,-82.97546489999999
OH,Cambridge,40.031183,-81.5884561
OH,Campbell,41.0783918,-80.59923959999999
OH,Canal fulton,40.8897784,-81.597623
OH,Canal winchester,39.8466556,-82.8123646
OH,Canfield,41.0250584,-80.7609121
OH,Canton,40.79894729999999,-81.378447
OH,Carlisle,39.5820026,-84.3202194
OH,Celina,40.5489358,-84.5702338
OH,Chardon,41.5786639,-81.2133262
OH,Cheviot,39.1570028,-84.6132787
OH,Chillicothe,39.3331197,-82.9824019
OH,Cincinnati,39.1031182,-84.5120196
OH,Circleville,39.600618,-82.9460133
OH,Clayton,39.8631101,-84.3605022
OH,Cleveland,41.49932,-81.6943605
OH,Cleveland heights,41.5200518,-81.556235
OH,Clyde,41.30422009999999,-82.975192
OH,Columbiana,40.88839309999999,-80.69396429999999
OH,Columbus,39.9611755,-82.99879419999999
OH,Conneaut,41.9475551,-80.5542409
OH,Cortland,41.3303342,-80.7253575
OH,Coshocton,40.2720151,-81.8595756
OH,Cuyahoga falls,41.1339449,-81.48455849999999
OH,Dayton,39.7589478,-84.1916069
OH,Deer park,39.2053366,-84.3946627
OH,Defiance,41.2844933,-84.3557802
OH,Delaware,40.2986724,-83.067965
OH,Delphos,40.843383,-84.341618
OH,Dover,40.5206198,-81.4740054
OH,Dublin,40.0992294,-83.1140771
OH,Eastlake,41.65393590000001,-81.4503924
OH,East liverpool,40.6186756,-80.5772928
OH,Eaton,39.7439405,-84.6366201
OH,Elyria,41.3683798,-82.10764859999999
OH,Englewood,39.8775553,-84.3021672
OH,Euclid,41.5931049,-81.5267873
OH,Fairborn,39.8208925,-84.01937889999999
OH,Fairfield,39.3454673,-84.5603187
OH,Fairview park,41.4414366,-81.8643039
OH,Findlay,41.04422,-83.6499321
OH,Forest park,39.2903353,-84.50411079999999
OH,Fostoria,41.156998,-83.41687019999999
OH,Franklin,39.5589474,-84.30410739999999
OH,Fremont,41.3503303,-83.1218634
OH,Gahanna,40.0192307,-82.8793446
OH,Galion,40.7336687,-82.78990259999999
OH,Garfield heights,41.4169974,-81.6059581
OH,Geneva,41.8050539,-80.94814889999999
OH,Germantown,39.6261682,-84.3693882
OH,Girard,41.1539465,-80.7014662
OH,Grafton,41.2725522,-82.0545892
OH,Grandview heights,39.9797863,-83.0407403
OH,Granville,40.06811920000001,-82.51960369999999
OH,Green,40.9458898,-81.4831714
OH,Greenville,40.1028264,-84.63301150000001
OH,Grove city,39.88145189999999,-83.0929644
OH,Groveport,39.8532057,-82.88827599999999
OH,Hamilton,39.3995008,-84.5613355
OH,Harrison,39.2536967,-84.7915999
OH,Heath,40.0228421,-82.44459909999999
OH,Highland heights,41.5519954,-81.47845219999999
OH,Hilliard,40.0333961,-83.1582451
OH,Hillsboro,39.2022866,-83.611587
OH,Hubbard,41.1564463,-80.569239
OH,Huber heights,39.843947,-84.12466080000002
OH,Hudson,41.240056,-81.44066699999999
OH,Huron,41.3950489,-82.55517329999999
OH,Independence,41.3686645,-81.63790329999999
OH,Ironton,38.5367471,-82.6829406
OH,Jackson,39.0520169,-82.6365536
OH,Kent,41.1536674,-81.3578859
OH,Kenton,40.6469982,-83.60965159999999
OH,Kettering,39.68950359999999,-84.1688274
OH,Kirtland,41.62893649999999,-81.3614985
OH,Lakewood,41.4819932,-81.7981908
OH,Lancaster,39.7136754,-82.5993294
OH,Lebanon,39.4353373,-84.2029922
OH,Lima,40.742551,-84.1052256
OH,Logan,39.5400672,-82.4070986
OH,London,39.8864493,-83.4482529
OH,Lorain,41.452819,-82.1823746
OH,Louisville,40.8372809,-81.25955189999999
OH,Loveland,39.2689476,-84.26382600000001
OH,Lyndhurst,41.5200523,-81.4887315
OH,Macedonia,41.3174524,-81.50477719999999
OH,Madeira,39.1908926,-84.36355069999999
OH,Mansfield,40.75839,-82.5154471
OH,Maple heights,41.4153313,-81.565956
OH,Marietta,39.41535200000001,-81.45484359999999
OH,Marion,40.5886699,-83.1285242
OH,Martins ferry,40.0959055,-80.724526
OH,Marysville,40.2364486,-83.3671432
OH,Mason,39.3600586,-84.309939
OH,Massillon,40.7967244,-81.52150929999999
OH,Maumee,41.5628294,-83.65382439999999
OH,Mayfield heights,41.5192189,-81.45789599999999
OH,Medina,41.143245,-81.8552196
OH,Mentor,41.6661573,-81.339552
OH,Mentor-on-the-lake,41.7128807,-81.3612097
OH,Miamisburg,39.6428362,-84.2866083
OH,Middleburg heights,41.3614401,-81.812912
OH,Middletown,39.5150576,-84.39827629999999
OH,Milford,39.1753377,-84.29438209999999
OH,Monroe,39.44033599999999,-84.3621634
OH,Montgomery,39.2281143,-84.35410619999999
OH,Moraine,39.7061702,-84.2193849
OH,Mount healthy,39.2336687,-84.5457778
OH,Mount vernon,40.3933956,-82.4857181
OH,Munroe falls,41.1445006,-81.43983419999999
OH,Napoleon,41.3922726,-84.1252243
OH,Nelsonville,39.458681,-82.23181559999999
OH,New albany,40.0811745,-82.8087864
OH,Newark,40.0581205,-82.4012642
OH,New carlisle,39.9361699,-84.0254913
OH,New franklin,40.94172289999999,-81.5415079
OH,New philadelphia,40.4897871,-81.4456706
OH,Niles,41.1828353,-80.76535799999999
OH,North canton,40.875891,-81.4023356
OH,North college hill,39.2183911,-84.55077779999999
OH,North olmsted,41.4156025,-81.9234726
OH,North ridgeville,41.3894905,-82.01903209999999
OH,North royalton,41.3136644,-81.7245739
OH,Northwood,41.60727199999999,-83.46882040000001
OH,Norton,41.0292217,-81.63817949999999
OH,Norwalk,41.24255309999999,-82.6157331
OH,Norwood,39.1644798,-84.4542798
OH,Oberlin,41.2939386,-82.21737859999999
OH,Olmsted falls,41.375049,-81.9081937
OH,Ontario,40.7595012,-82.5901725
OH,Oregon,41.6436603,-83.48687679999999
OH,Orrville,40.8436663,-81.7640212
OH,Oxford,39.5069974,-84.74523099999999
OH,Painesville,41.7244885,-81.245657
OH,Parma,41.4047742,-81.7229086
OH,Parma heights,41.39005179999999,-81.7595769
OH,Pataskala,39.9956193,-82.6743341
OH,Pepper pike,41.47838650000001,-81.4637295
OH,Perrysburg,41.556996,-83.627157
OH,Pickerington,39.8842304,-82.7535049
OH,Piqua,40.1447732,-84.24244490000001
OH,Port clinton,41.5119954,-82.93769189999999
OH,Portsmouth,38.7317431,-82.9976742
OH,Powell,40.1578402,-83.07518689999999
OH,Ravenna,41.1575566,-81.2420473
OH,Reading,39.2236694,-84.44216410000001
OH,Reynoldsburg,39.9547861,-82.81211909999999
OH,Richmond heights,41.5528288,-81.5101208
OH,Rittman,40.9781103,-81.7820775
OH,Riverside,39.779781,-84.12410469999999
OH,Rocky river,41.4768217,-81.8497567
OH,Rossford,41.6097726,-83.5643781
OH,St. clairsville,40.0803199,-80.90176
OH,Salem,40.9008923,-80.8567501
OH,Sandusky,41.4489396,-82.7079605
OH,Seven hills,41.3953304,-81.67623920000001
OH,Shaker heights,41.4739419,-81.5370671
OH,Sharonville,39.2681136,-84.4132746
OH,Sheffield lake,41.48754,-82.1015369
OH,Shelby,40.88144519999999,-82.6618424
OH,Sidney,40.2842164,-84.1554987
OH,Solon,41.3897764,-81.44122589999999
OH,Springboro,39.5522815,-84.2332718
OH,Springdale,39.287002,-84.48522129999999
OH,Springfield,39.9242266,-83.8088171
OH,Steubenville,40.3697905,-80.63396379999999
OH,Stow,41.1595005,-81.44038979999999
OH,Streetsboro,41.2392227,-81.3459405
OH,Strongsville,41.3144966,-81.83569
OH,Struthers,41.0525588,-80.6078509
OH,Sunbury,40.2425623,-82.85906729999999
OH,Sylvania,41.7189392,-83.7129935
OH,Tallmadge,41.1014451,-81.441779
OH,The village of indian hill,39.1806172,-84.34496399999999
OH,Tiffin,41.1144992,-83.1779746
OH,Tipp city,39.9583892,-84.17216379999999
OH,Toledo,41.6528052,-83.5378674
OH,Trenton,39.4808905,-84.45772219999999
OH,Trotwood,39.7972788,-84.3113334
OH,Troy,40.0394982,-84.20327669999999
OH,Twinsburg,41.3125552,-81.4401129
OH,Uhrichsville,40.3931218,-81.34649979999999
OH,Union,39.8978327,-84.3063343
OH,University heights,41.4978306,-81.53734560000001
OH,Upper arlington,39.99450840000001,-83.0624078
OH,Upper sandusky,40.8272785,-83.2813089
OH,Urbana,40.1083912,-83.7524298
OH,Vandalia,39.8906122,-84.1988308
OH,Van wert,40.8694927,-84.58412229999999
OH,Vermilion,41.4219889,-82.36460679999999
OH,Wadsworth,41.0256101,-81.72985190000001
OH,Wapakoneta,40.5678265,-84.1935594
OH,Warren,41.2375569,-80.81841659999999
OH,Warrensville heights,41.4323067,-81.5102655
OH,Washington court house,39.5364511,-83.4390843
OH,Waterville,41.5008859,-83.7182701
OH,Wauseon,41.5492182,-84.14161469999999
OH,Wellston,39.1234054,-82.53293769999999
OH,Westerville,40.1266689,-82.9318807
OH,Westlake,41.4553232,-81.9179173
OH,Whitehall,39.9667308,-82.8854559
OH,Willard,41.0531109,-82.7262906
OH,Willoughby,41.6397696,-81.4065011
OH,Willoughby hills,41.5983823,-81.4184471
OH,Willowick,41.6331034,-81.46872739999999
OH,Wilmington,39.4453393,-83.8285375
OH,Wooster,40.8050565,-81.935143
OH,Worthington,40.0931191,-83.017962
OH,Wyoming,39.2311691,-84.4657758
OH,Xenia,39.6847822,-83.9296526
OH,Youngstown,41.0997803,-80.6495194
OH,Zanesville,39.9403453,-82.0131924
OK,Ada,34.774531,-96.6783449
OK,Altus,34.637765,-99.3340442
OK,Alva,36.8050308,-98.6664737
OK,Anadarko,35.072562,-98.2436625
OK,Ardmore,34.1742611,-97.14362539999999
OK,Bartlesville,36.7473114,-95.98081789999999
OK,Bethany,35.5186678,-97.63226390000001
OK,Bixby,35.9420431,-95.88332349999999
OK,Blackwell,36.8044767,-97.2828207
OK,Blanchard,35.1378441,-97.6580935
